source,target,conflict,relation,start,end,source_id,target_id
Romania,South Korea,War on Terror,+,2001,Ongoing,ROU,KOR
Romania,South Korea,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,ROU,KOR
Romania,Azerbaijan,War on Terror,+,2001,Ongoing,ROU,AZE
Romania,Azerbaijan,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,ROU,AZE
Romania,Bahrain,War on Terror,+,2001,Ongoing,ROU,163
Romania,Bahrain,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,ROU,163
Romania,Bosnia and Herzegovina,War on Terror,+,2001,Ongoing,ROU,BIH
Romania,Bosnia and Herzegovina,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,ROU,BIH
Romania,Czech Republic,War on Terror,+,2001,Ongoing,ROU,CZE
Romania,Czech Republic,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,ROU,CZE
Romania,Georgia,War on Terror,+,2001,Ongoing,ROU,GEO
Romania,Georgia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,ROU,GEO
Romania,Iceland,War on Terror,+,2001,Ongoing,ROU,ISL
Romania,Iceland,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,ROU,ISL
Romania,Jordan,War on Terror,+,2001,Ongoing,ROU,JOR
Romania,Jordan,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,ROU,JOR
Romania,Jordan,Libyan Civil War (2011),+,2011,2011,ROU,JOR
Romania,Malaysia,War on Terror,+,2001,Ongoing,ROU,MYS
Romania,Malaysia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,ROU,MYS
Romania,Macedonia,War on Terror,+,2001,Ongoing,ROU,MKD
Romania,Macedonia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,ROU,MKD
Romania,Singapore,War on Terror,+,2001,Ongoing,ROU,SGP
Romania,Singapore,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,ROU,SGP
Romania,Switzerland,War on Terror,+,2001,Ongoing,ROU,CHE
Romania,Switzerland,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,ROU,CHE
Romania,Tonga,War on Terror,+,2001,Ongoing,ROU,188
Romania,Tonga,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,ROU,188
Romania,Ukraine,War on Terror,+,2001,Ongoing,ROU,UKR
Romania,Ukraine,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,ROU,UKR
Romania,United Arab Emirates,War on Terror,+,2001,Ongoing,ROU,ARE
Romania,United Arab Emirates,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,ROU,ARE
Romania,Pakistan,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,-,2002,Ongoing,ROU,PAK
Romania,Libya,Libyan Civil War (2011),-,2011,2011,ROU,LBY
Romania,Qatar,Libyan Civil War (2011),+,2011,2011,ROU,QAT
Tunisia,Belgium,Congo Crisis,-,1960,1965,TUN,BEL
Tunisia,Russia,Congo Crisis,-,1960,1965,TUN,RUS
Tunisia,Russia,Congo Crisis,+,1960,1965,TUN,RUS
Tunisia,Republic of the Congo,Congo Crisis,+,1960,1965,TUN,COG
Tunisia,Ghana,Congo Crisis,+,1960,1965,TUN,GHA
Tunisia,Republic of Ireland,Congo Crisis,+,1960,1965,TUN,IRL
Tunisia,Guinea,Congo Crisis,+,1960,1965,TUN,GIN
Tunisia,Sudan,Congo Crisis,+,1960,1965,TUN,SDN
Tunisia,Liberia,Congo Crisis,+,1960,1965,TUN,LBR
Tunisia,Indonesia,Congo Crisis,+,1960,1965,TUN,IDN
Tunisia,Democratic Republic of the Congo,Congo Crisis,+,1960,1965,TUN,COD
Sudan,Belgium,Mahdist War,-,1881,1899,SDN,BEL
Sudan,Belgium,Congo Crisis,-,1960,1965,SDN,BEL
Sudan,Belgium,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,SDN,BEL
Sudan,Russia,Congo Crisis,-,1960,1965,SDN,RUS
Sudan,Russia,Congo Crisis,+,1960,1965,SDN,RUS
Sudan,Republic of the Congo,Congo Crisis,+,1960,1965,SDN,COG
Sudan,Ghana,Congo Crisis,+,1960,1965,SDN,GHA
Sudan,Republic of Ireland,Congo Crisis,+,1960,1965,SDN,IRL
Sudan,Guinea,Congo Crisis,+,1960,1965,SDN,GIN
Sudan,Liberia,Congo Crisis,+,1960,1965,SDN,LBR
Sudan,Indonesia,Congo Crisis,+,1960,1965,SDN,IDN
Sudan,Indonesia,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,SDN,IDN
Sudan,Democratic Republic of the Congo,Congo Crisis,+,1960,1965,SDN,COD
Sudan,Democratic Republic of the Congo,Lord's Resistance Army insurgency,+,1987,Ongoing,SDN,COD
Sudan,Israel,Six-Day War,-,1967,1967,SDN,ISR
Sudan,Uganda,Lord's Resistance Army insurgency,+,1987,Ongoing,SDN,UGA
Sudan,Uganda,Second Congo War,-,1998,2003,SDN,UGA
Sudan,Uganda,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,SDN,UGA
Sudan,Rwanda,Second Congo War,-,1998,2003,SDN,RWA
Sudan,Rwanda,Second Congo War,+,1998,2003,SDN,RWA
Sudan,Angola,Second Congo War,-,1998,2003,SDN,AGO
Sudan,Angola,Second Congo War,+,1998,2003,SDN,AGO
Sudan,Somalia,Operation Enduring Freedom – Horn of Africa,-,2002,Ongoing,SDN,SOM
Sudan,Somalia,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,SDN,SOM
Sudan,Yemen,Operation Enduring Freedom – Horn of Africa,-,2002,Ongoing,SDN,YEM
Sudan,Germany,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,SDN,DEU
Sudan,Greece,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,SDN,GRC
Sudan,Turkey,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,SDN,TUR
Sudan,Djibouti,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,SDN,DJI
Sudan,Seychelles,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,SDN,196
Sudan,Kenya,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,SDN,KEN
Sudan,Azerbaijan,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,SDN,AZE
Sudan,Kazakhstan,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,SDN,KAZ
Sudan,Kyrgyzstan,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,SDN,KGZ
Sudan,Malaysia,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,SDN,MYS
Sudan,Pakistan,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,SDN,PAK
Sudan,Singapore,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,SDN,SGP
Sudan,South Korea,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,SDN,KOR
Sudan,Tajikistan,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,SDN,TJK
Sudan,Thailand,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,SDN,THA
Sudan,Turkmenistan,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,SDN,TKM
Sudan,Ukraine,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,SDN,UKR
Sudan,Eritrea,War in Darfur,-,2003,Ongoing,SDN,ERI
Sudan,Chad,War in Darfur,-,2003,Ongoing,SDN,TCD
Sudan,Comoros,2008 invasion of Anjouan,+,2008,2008,SDN,160
Sudan,Tanzania,2008 invasion of Anjouan,+,2008,2008,SDN,TZA
Sudan,Senegal,2008 invasion of Anjouan,+,2008,2008,SDN,SEN
Sudan,Libya,2008 invasion of Anjouan,+,2008,2008,SDN,LBY
Belgium,Greece,World War I,+,1914,1918,BEL,GRC
Belgium,Greece,World War II,+,1939,1945,BEL,GRC
Belgium,Greece,Korean War  Part of the Korean conflict,+,1950,1953,BEL,GRC
Belgium,Greece,War on Terror,+,2001,Ongoing,BEL,GRC
Belgium,Greece,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,BEL,GRC
Belgium,Greece,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BEL,GRC
Belgium,Greece,Libyan Civil War (2011),+,2011,2011,BEL,GRC
Belgium,San Marino,World War I,+,1914,1918,BEL,211
Belgium,San Marino,World War II,+,1939,1945,BEL,211
Belgium,Germany,World War II,-,1939,1945,BEL,DEU
Belgium,Germany,War on Terror,+,2001,Ongoing,BEL,DEU
Belgium,Germany,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,BEL,DEU
Belgium,Germany,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BEL,DEU
Belgium,Slovakia,World War II,-,1939,1945,BEL,SVK
Belgium,Slovakia,War on Terror,+,2001,Ongoing,BEL,SVK
Belgium,Slovakia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BEL,SVK
Belgium,Finland,World War II,-,1939,1945,BEL,FIN
Belgium,Finland,War on Terror,+,2001,Ongoing,BEL,FIN
Belgium,Finland,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BEL,FIN
Belgium,Iraq,World War II,-,1939,1945,BEL,IRQ
Belgium,Iraq,World War II,+,1939,1945,BEL,IRQ
Belgium,Thailand,World War II,-,1939,1945,BEL,THA
Belgium,Thailand,Korean War  Part of the Korean conflict,+,1950,1953,BEL,THA
Belgium,Thailand,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,BEL,THA
Belgium,Luxembourg,World War II,+,1939,1945,BEL,LUX
Belgium,Luxembourg,Korean War  Part of the Korean conflict,+,1950,1953,BEL,LUX
Belgium,Luxembourg,War on Terror,+,2001,Ongoing,BEL,LUX
Belgium,Luxembourg,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BEL,LUX
Belgium,Russia,World War II,+,1939,1945,BEL,RUS
Belgium,Russia,Korean War  Part of the Korean conflict,-,1950,1953,BEL,RUS
Belgium,Russia,Congo Crisis,-,1960,1965,BEL,RUS
Belgium,Russia,Congo Crisis,+,1960,1965,BEL,RUS
Belgium,Panama,World War II,+,1939,1945,BEL,PAN
Belgium,Philippines,World War II,+,1939,1945,BEL,PHL
Belgium,Philippines,Korean War  Part of the Korean conflict,+,1950,1953,BEL,PHL
Belgium,Iran,World War II,+,1939,1945,BEL,IRN
Belgium,Iran,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,-,2002,Ongoing,BEL,IRN
Belgium,Liberia,World War II,+,1939,1945,BEL,LBR
Belgium,Liberia,Congo Crisis,-,1960,1965,BEL,LBR
Belgium,Turkey,World War II,+,1939,1945,BEL,TUR
Belgium,Turkey,Korean War  Part of the Korean conflict,+,1950,1953,BEL,TUR
Belgium,Turkey,War on Terror,+,2001,Ongoing,BEL,TUR
Belgium,Turkey,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,BEL,TUR
Belgium,Turkey,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BEL,TUR
Belgium,Turkey,Libyan Civil War (2011),+,2011,2011,BEL,TUR
Belgium,Lebanon,World War II,+,1939,1945,BEL,LBN
Belgium,Syria,World War II,+,1939,1945,BEL,SYR
Belgium,Saudi Arabia,World War II,+,1939,1945,BEL,SAU
Belgium,North Korea,Korean War  Part of the Korean conflict,-,1950,1953,BEL,PRK
Belgium,South Korea,Korean War  Part of the Korean conflict,+,1950,1953,BEL,KOR
Belgium,South Korea,War on Terror,+,2001,Ongoing,BEL,KOR
Belgium,South Korea,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,BEL,KOR
Belgium,South Korea,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BEL,KOR
Belgium,Republic of the Congo,Congo Crisis,-,1960,1965,BEL,COG
Belgium,Ghana,Congo Crisis,-,1960,1965,BEL,GHA
Belgium,Republic of Ireland,Congo Crisis,-,1960,1965,BEL,IRL
Belgium,Guinea,Congo Crisis,-,1960,1965,BEL,GIN
Belgium,Indonesia,Congo Crisis,-,1960,1965,BEL,IDN
Belgium,Indonesia,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,BEL,IDN
Belgium,Democratic Republic of the Congo,Congo Crisis,-,1960,1965,BEL,COD
Belgium,Azerbaijan,War on Terror,+,2001,Ongoing,BEL,AZE
Belgium,Azerbaijan,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,BEL,AZE
Belgium,Azerbaijan,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BEL,AZE
Belgium,Bahrain,War on Terror,+,2001,Ongoing,BEL,163
Belgium,Bahrain,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BEL,163
Belgium,Bosnia and Herzegovina,War on Terror,+,2001,Ongoing,BEL,BIH
Belgium,Bosnia and Herzegovina,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BEL,BIH
Belgium,Czech Republic,War on Terror,+,2001,Ongoing,BEL,CZE
Belgium,Czech Republic,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BEL,CZE
Belgium,Georgia,War on Terror,+,2001,Ongoing,BEL,GEO
Belgium,Georgia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BEL,GEO
Belgium,Iceland,War on Terror,+,2001,Ongoing,BEL,ISL
Belgium,Iceland,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BEL,ISL
Belgium,Jordan,War on Terror,+,2001,Ongoing,BEL,JOR
Belgium,Jordan,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BEL,JOR
Belgium,Jordan,Libyan Civil War (2011),+,2011,2011,BEL,JOR
Belgium,Latvia,War on Terror,+,2001,Ongoing,BEL,LVA
Belgium,Latvia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BEL,LVA
Belgium,Malaysia,War on Terror,+,2001,Ongoing,BEL,MYS
Belgium,Malaysia,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,BEL,MYS
Belgium,Malaysia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BEL,MYS
Belgium,Mongolia,War on Terror,+,2001,Ongoing,BEL,MNG
Belgium,Mongolia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BEL,MNG
Belgium,Macedonia,War on Terror,+,2001,Ongoing,BEL,MKD
Belgium,Macedonia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BEL,MKD
Belgium,Singapore,War on Terror,+,2001,Ongoing,BEL,SGP
Belgium,Singapore,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,BEL,SGP
Belgium,Singapore,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BEL,SGP
Belgium,Switzerland,War on Terror,+,2001,Ongoing,BEL,CHE
Belgium,Switzerland,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BEL,CHE
Belgium,Tonga,War on Terror,+,2001,Ongoing,BEL,188
Belgium,Tonga,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BEL,188
Belgium,Ukraine,War on Terror,+,2001,Ongoing,BEL,UKR
Belgium,Ukraine,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,BEL,UKR
Belgium,Ukraine,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BEL,UKR
Belgium,United Arab Emirates,War on Terror,+,2001,Ongoing,BEL,ARE
Belgium,United Arab Emirates,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BEL,ARE
Belgium,Somalia,Operation Enduring Freedom – Horn of Africa,-,2002,Ongoing,BEL,SOM
Belgium,Somalia,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,BEL,SOM
Belgium,Yemen,Operation Enduring Freedom – Horn of Africa,-,2002,Ongoing,BEL,YEM
Belgium,Djibouti,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,BEL,DJI
Belgium,Seychelles,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,BEL,196
Belgium,Kenya,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,BEL,KEN
Belgium,Kazakhstan,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,BEL,KAZ
Belgium,Kyrgyzstan,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,BEL,KGZ
Belgium,Pakistan,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,BEL,PAK
Belgium,Pakistan,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,-,2002,Ongoing,BEL,PAK
Belgium,Tajikistan,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,BEL,TJK
Belgium,Turkmenistan,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,BEL,TKM
Belgium,Uganda,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,BEL,UGA
Belgium,Libya,Libyan Civil War (2011),-,2011,2011,BEL,LBY
Belgium,Qatar,Libyan Civil War (2011),+,2011,2011,BEL,QAT
Vietnam,Russia,First Indochina War Indochina Wars,-,1946,1955,VNM,RUS
Vietnam,Russia,Angolan Civil War,+,1975,2002,VNM,RUS
Vietnam,Philippines,Insurgency of the Communist Party of the Philippines,-,1969,Ongoing,VNM,PHL
Vietnam,Germany,Angolan Civil War,+,1975,2002,VNM,DEU
Vietnam,Thailand,Cambodian–Vietnamese War,-,1975,1989,VNM,THA
Vietnam,Thailand,Thai–Laotian Border War,-,1987,1988,VNM,THA
Japan,Italy,Russian Civil War,+,1917,1922,JPN,ITA
Syria,Germany,World War II,-,1939,1945,SYR,DEU
Syria,Slovakia,World War II,-,1939,1945,SYR,SVK
Syria,Finland,World War II,-,1939,1945,SYR,FIN
Syria,Iraq,World War II,-,1939,1945,SYR,IRQ
Syria,Iraq,World War II,+,1939,1945,SYR,IRQ
Syria,Iraq,Gulf War,-,1990,1991,SYR,IRQ
Syria,Iraq,Syrian Civil War,-,2011,Ongoing,SYR,IRQ
Syria,Thailand,World War II,-,1939,1945,SYR,THA
Syria,Luxembourg,World War II,+,1939,1945,SYR,LUX
Syria,Greece,World War II,+,1939,1945,SYR,GRC
Syria,Russia,World War II,+,1939,1945,SYR,RUS
Syria,Panama,World War II,+,1939,1945,SYR,PAN
Syria,Philippines,World War II,+,1939,1945,SYR,PHL
Syria,Iran,World War II,+,1939,1945,SYR,IRN
Syria,Iran,Syrian Civil War,+,2011,Ongoing,SYR,IRN
Syria,Liberia,World War II,+,1939,1945,SYR,LBR
Syria,San Marino,World War II,+,1939,1945,SYR,211
Syria,Turkey,World War II,+,1939,1945,SYR,TUR
Syria,Turkey,Syrian Civil War,-,2011,Ongoing,SYR,TUR
Syria,Lebanon,World War II,+,1939,1945,SYR,LBN
Syria,Lebanon,Syrian Civil War spillover in LebanonPart of the Syrian Civil War,-,2011,2017,SYR,LBN
Syria,Saudi Arabia,World War II,+,1939,1945,SYR,SAU
Syria,Saudi Arabia,Six-Day War,+,1967,1967,SYR,SAU
Syria,Saudi Arabia,Gulf War,+,1990,1991,SYR,SAU
Syria,Saudi Arabia,Syrian Civil War,-,2011,Ongoing,SYR,SAU
Syria,Israel,1948 Arab–Israeli War  Part of the Arab–Israeli conflict,-,1948,1949,SYR,ISR
Syria,Israel,Six-Day War,-,1967,1967,SYR,ISR
Syria,Israel,War of Attrition,-,1967,1970,SYR,ISR
Syria,Israel,Yom Kippur War,-,1973,1973,SYR,ISR
Syria,Israel,Lebanese Civil War,-,1975,1990,SYR,ISR
Syria,Israel,Lebanese Civil War,+,1975,1990,SYR,ISR
Syria,Israel,1982 Lebanon WarSecurity Zone conflict,-,1982,2000,SYR,ISR
Syria,Libya,Six-Day War,+,1967,1967,SYR,LBY
Syria,Jordan,Black September in Jordan,-,1970,1971,SYR,JOR
Syria,Kuwait,Gulf War,+,1990,1991,SYR,KWT
Syria,Qatar,Syrian Civil War,-,2011,Ongoing,SYR,QAT
Macedonia,Azerbaijan,War on Terror,+,2001,Ongoing,MKD,AZE
Macedonia,Azerbaijan,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,MKD,AZE
Macedonia,Bahrain,War on Terror,+,2001,Ongoing,MKD,163
Macedonia,Bahrain,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,MKD,163
Macedonia,Bosnia and Herzegovina,War on Terror,+,2001,Ongoing,MKD,BIH
Macedonia,Bosnia and Herzegovina,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,MKD,BIH
Macedonia,Czech Republic,War on Terror,+,2001,Ongoing,MKD,CZE
Macedonia,Czech Republic,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,MKD,CZE
Macedonia,Finland,War on Terror,+,2001,Ongoing,MKD,FIN
Macedonia,Finland,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,MKD,FIN
Macedonia,Georgia,War on Terror,+,2001,Ongoing,MKD,GEO
Macedonia,Georgia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,MKD,GEO
Macedonia,Germany,War on Terror,+,2001,Ongoing,MKD,DEU
Macedonia,Germany,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,MKD,DEU
Macedonia,Greece,War on Terror,+,2001,Ongoing,MKD,GRC
Macedonia,Greece,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,MKD,GRC
Macedonia,Iceland,War on Terror,+,2001,Ongoing,MKD,ISL
Macedonia,Iceland,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,MKD,ISL
Macedonia,Jordan,War on Terror,+,2001,Ongoing,MKD,JOR
Macedonia,Jordan,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,MKD,JOR
Macedonia,Latvia,War on Terror,+,2001,Ongoing,MKD,LVA
Macedonia,Latvia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,MKD,LVA
Macedonia,Luxembourg,War on Terror,+,2001,Ongoing,MKD,LUX
Macedonia,Luxembourg,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,MKD,LUX
Macedonia,Malaysia,War on Terror,+,2001,Ongoing,MKD,MYS
Macedonia,Malaysia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,MKD,MYS
Macedonia,Mongolia,War on Terror,+,2001,Ongoing,MKD,MNG
Macedonia,Mongolia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,MKD,MNG
Macedonia,Singapore,War on Terror,+,2001,Ongoing,MKD,SGP
Macedonia,Singapore,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,MKD,SGP
Macedonia,Slovakia,War on Terror,+,2001,Ongoing,MKD,SVK
Macedonia,Slovakia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,MKD,SVK
